date,open,high,low,close,volume
2020-11-05 11:00:00,1.18114,1.18145,1.18,1.18102,8689
2020-11-05 12:00:00,1.18101,1.18467,1.18054,1.1845,10617
2020-11-05 13:00:00,1.18451,1.18596,1.1831,1.18391,11575
2020-11-05 14:00:00,1.18391,1.18398,1.18184,1.18277,10284
2020-11-05 15:00:00,1.1828,1.1833,1.1801,1.18247,12093
2020-11-05 16:00:00,1.18248,1.18318,1.18049,1.18082,9755
2020-11-05 17:00:00,1.18081,1.18096,1.17913,1.18032,7492
2020-11-05 18:00:00,1.18033,1.18159,1.17951,1.18112,5538
2020-11-05 19:00:00,1.18109,1.18394,1.18071,1.18384,7929
2020-11-05 20:00:00,1.18386,1.18441,1.18103,1.18261,6465
2020-11-05 21:00:00,1.1826,1.18345,1.18252,1.18268,2327
2020-11-05 22:00:00,1.18268,1.18356,1.1822,1.18221,809
2020-11-05 23:00:00,1.18222,1.18466,1.18082,1.18167,6538
2020-11-06 00:00:00,1.18169,1.18317,1.1804,1.18046,5206
2020-11-06 01:00:00,1.18047,1.18141,1.17952,1.18118,7648
2020-11-06 02:00:00,1.18119,1.18267,1.18076,1.18241,6334
2020-11-06 03:00:00,1.18241,1.18335,1.18199,1.18241,5253
2020-11-06 04:00:00,1.18241,1.18267,1.18186,1.18189,3656
2020-11-06 05:00:00,1.18189,1.1827,1.18139,1.18143,3710
2020-11-06 06:00:00,1.18143,1.18313,1.18129,1.18293,4480
2020-11-06 07:00:00,1.18294,1.18407,1.18273,1.18401,6576
2020-11-06 08:00:00,1.18403,1.18532,1.18329,1.1843,8152
2020-11-06 09:00:00,1.18431,1.18535,1.18256,1.18531,7558
2020-11-06 10:00:00,1.1853,1.1875,1.18464,1.18656,7038
2020-11-06 11:00:00,1.18659,1.18804,1.18659,1.18774,7214
2020-11-06 12:00:00,1.18774,1.18843,1.18619,1.18749,7585
2020-11-06 13:00:00,1.18748,1.18902,1.18658,1.18891,11218
2020-11-06 14:00:00,1.1889,1.18908,1.18511,1.18611,13151
2020-11-06 15:00:00,1.18611,1.18848,1.18589,1.18725,10275
2020-11-06 16:00:00,1.18724,1.18903,1.18706,1.18852,8639
2020-11-06 17:00:00,1.18853,1.18902,1.18771,1.1881,5652
2020-11-06 18:00:00,1.18809,1.18852,1.18786,1.18823,3177
2020-11-06 19:00:00,1.18823,1.18865,1.18801,1.18815,2114
2020-11-06 20:00:00,1.18816,1.18829,1.18761,1.18786,3061
2020-11-06 21:00:00,1.18786,1.18817,1.187,1.187,3846
2020-11-08 22:00:00,1.18898,1.18899,1.1886,1.18881,619
2020-11-08 23:00:00,1.18881,1.1895,1.18833,1.18924,4418
2020-11-09 00:00:00,1.18924,1.18931,1.18786,1.18857,4672
2020-11-09 01:00:00,1.18858,1.18952,1.18823,1.18878,6296
2020-11-09 02:00:00,1.18878,1.18929,1.18869,1.18905,3590
2020-11-09 03:00:00,1.18905,1.18916,1.18874,1.18912,3275
2020-11-09 04:00:00,1.18913,1.18942,1.18864,1.18867,2879
2020-11-09 05:00:00,1.18867,1.18957,1.188,1.18805,3960
2020-11-09 06:00:00,1.18805,1.18932,1.18805,1.18924,4360
2020-11-09 07:00:00,1.18923,1.18983,1.18811,1.18885,7068
2020-11-09 08:00:00,1.18885,1.18962,1.18647,1.18715,8424
2020-11-09 09:00:00,1.18717,1.18851,1.18664,1.18738,7854
2020-11-09 10:00:00,1.18738,1.18801,1.18698,1.18799,4755
2020-11-09 11:00:00,1.18798,1.19,1.186,1.18866,11170
2020-11-09 12:00:00,1.18863,1.18997,1.18705,1.18939,21508
2020-11-09 13:00:00,1.1894,1.19067,1.18712,1.18928,16279
2020-11-09 14:00:00,1.18928,1.19199,1.18614,1.18625,15624
2020-11-09 15:00:00,1.18623,1.18708,1.18139,1.18281,18270
2020-11-09 16:00:00,1.18281,1.18281,1.17952,1.18095,15470
2020-11-09 17:00:00,1.18094,1.18231,1.18073,1.18185,8652
2020-11-09 18:00:00,1.18185,1.18214,1.1803,1.1816,6351
2020-11-09 19:00:00,1.18161,1.18324,1.18151,1.18323,5391
2020-11-09 20:00:00,1.18323,1.18364,1.18102,1.1812,5574
2020-11-09 21:00:00,1.18119,1.18207,1.18103,1.18127,2866
2020-11-09 22:00:00,1.18124,1.18205,1.18097,1.18175,1121
2020-11-09 23:00:00,1.18172,1.18275,1.18137,1.1824,3638
2020-11-10 00:00:00,1.1824,1.18261,1.18068,1.18146,6652
2020-11-10 01:00:00,1.18146,1.18283,1.18137,1.18242,6471
2020-11-10 02:00:00,1.18243,1.18384,1.18236,1.18256,6561
2020-11-10 03:00:00,1.18256,1.18318,1.18228,1.18307,4831
2020-11-10 04:00:00,1.18307,1.18374,1.18303,1.18353,3723
2020-11-10 05:00:00,1.18354,1.18372,1.18249,1.18333,3356
2020-11-10 06:00:00,1.18335,1.18347,1.18196,1.18296,5105
2020-11-10 07:00:00,1.18298,1.18358,1.18139,1.18167,7695
2020-11-10 08:00:00,1.18167,1.18432,1.18162,1.18345,10258
2020-11-10 09:00:00,1.18344,1.18404,1.18002,1.18064,9243
2020-11-10 10:00:00,1.18065,1.18097,1.17799,1.17802,11010
2020-11-10 11:00:00,1.17802,1.18079,1.17799,1.18007,8283
2020-11-10 12:00:00,1.18005,1.18196,1.17953,1.18096,8378
2020-11-10 13:00:00,1.18094,1.18147,1.1793,1.18102,9212
2020-11-10 14:00:00,1.18101,1.18272,1.1801,1.18135,12276
2020-11-10 15:00:00,1.18135,1.18342,1.1807,1.18206,12988
2020-11-10 16:00:00,1.18205,1.18233,1.18026,1.18099,8370
2020-11-10 17:00:00,1.18098,1.18224,1.18081,1.18197,5466
2020-11-10 18:00:00,1.18195,1.18237,1.18154,1.18208,3818
2020-11-10 19:00:00,1.18206,1.18258,1.1813,1.18138,4604
2020-11-10 20:00:00,1.18136,1.18153,1.18031,1.18086,4177
2020-11-10 21:00:00,1.18086,1.18187,1.18044,1.18127,1874
2020-11-10 22:00:00,1.18127,1.18212,1.18104,1.18189,966
2020-11-10 23:00:00,1.18188,1.18203,1.18167,1.18184,2245
2020-11-11 00:00:00,1.18183,1.18261,1.18169,1.18179,3578
2020-11-11 01:00:00,1.18178,1.18282,1.18171,1.18269,4311
2020-11-11 02:00:00,1.18271,1.18283,1.18214,1.18249,3966
2020-11-11 03:00:00,1.18249,1.18327,1.18238,1.18269,3794
2020-11-11 04:00:00,1.18269,1.18288,1.18225,1.18227,2065
2020-11-11 05:00:00,1.18226,1.18261,1.18212,1.18248,2223
2020-11-11 06:00:00,1.18247,1.18267,1.18166,1.18238,2551
2020-11-11 07:00:00,1.18238,1.18281,1.1807,1.1808,4811
2020-11-11 08:00:00,1.18081,1.18099,1.17839,1.1789,8171
2020-11-11 09:00:00,1.1789,1.17999,1.17798,1.1793,7551
2020-11-11 10:00:00,1.17927,1.17971,1.17748,1.17849,5774
2020-11-11 11:00:00,1.17848,1.1792,1.17621,1.17686,6505
2020-11-11 12:00:00,1.17686,1.17728,1.17536,1.17722,7445
2020-11-11 13:00:00,1.17725,1.17743,1.17536,1.17584,6914
2020-11-11 14:00:00,1.17585,1.17638,1.17457,1.17524,6786
2020-11-11 15:00:00,1.17523,1.17594,1.17454,1.17577,6367
2020-11-11 16:00:00,1.17578,1.17678,1.1756,1.17659,4365
2020-11-11 17:00:00,1.17659,1.17742,1.17627,1.17729,2996
2020-11-11 18:00:00,1.17731,1.17778,1.17709,1.17725,1636
2020-11-11 19:00:00,1.17725,1.17752,1.17691,1.17738,2077
2020-11-11 20:00:00,1.17737,1.17813,1.177,1.17804,1833
2020-11-11 21:00:00,1.17801,1.17824,1.17767,1.17771,1199
2020-11-11 22:00:00,1.17771,1.17795,1.17737,1.17774,881
2020-11-11 23:00:00,1.17771,1.17799,1.17752,1.17792,1140
2020-11-12 00:00:00,1.17792,1.17815,1.17731,1.17793,2481
2020-11-12 01:00:00,1.17792,1.17883,1.17759,1.17818,3815
2020-11-12 02:00:00,1.17819,1.17832,1.17776,1.17804,2673
2020-11-12 03:00:00,1.17805,1.17814,1.17723,1.17733,2854
2020-11-12 04:00:00,1.17733,1.17762,1.17692,1.177,2514
2020-11-12 05:00:00,1.177,1.17741,1.17677,1.17736,2615
2020-11-12 06:00:00,1.17737,1.17743,1.17585,1.17652,3958
2020-11-12 07:00:00,1.17651,1.17751,1.17627,1.17699,5404
2020-11-12 08:00:00,1.17699,1.17922,1.17699,1.1789,7004
2020-11-12 09:00:00,1.17891,1.1812,1.17839,1.1809,6913
2020-11-12 10:00:00,1.1809,1.18202,1.18085,1.18101,5192
2020-11-12 11:00:00,1.18102,1.18231,1.18081,1.18102,4448
2020-11-12 12:00:00,1.18103,1.18128,1.17914,1.17982,5956
2020-11-12 13:00:00,1.17983,1.18125,1.17899,1.18093,8042
2020-11-12 14:00:00,1.18093,1.18133,1.17872,1.17965,8429
2020-11-12 15:00:00,1.17966,1.18158,1.17925,1.18105,8010
2020-11-12 16:00:00,1.18105,1.18175,1.18093,1.18141,4774
2020-11-12 17:00:00,1.18141,1.18149,1.17985,1.18,3645
2020-11-12 18:00:00,1.17999,1.18105,1.1796,1.18102,3445
2020-11-12 19:00:00,1.18102,1.18113,1.1801,1.1806,3091
2020-11-12 20:00:00,1.1806,1.18074,1.17991,1.18069,3262
2020-11-12 21:00:00,1.18071,1.1809,1.18032,1.18041,1273
2020-11-12 22:00:00,1.18039,1.18083,1.18011,1.18068,556
2020-11-12 23:00:00,1.1807,1.18077,1.18029,1.18038,2017
2020-11-13 00:00:00,1.18039,1.18136,1.18037,1.18071,2610
2020-11-13 01:00:00,1.1807,1.18133,1.18065,1.18085,3567
2020-11-13 02:00:00,1.18084,1.18084,1.18008,1.18043,3590
2020-11-13 03:00:00,1.18045,1.18066,1.18006,1.1802,2507
2020-11-13 04:00:00,1.1802,1.18055,1.17989,1.18037,2221
2020-11-13 05:00:00,1.18038,1.18098,1.18031,1.18063,2455
2020-11-13 06:00:00,1.18067,1.18091,1.18031,1.18071,2627
2020-11-13 07:00:00,1.18071,1.18179,1.18007,1.18156,4723
2020-11-13 08:00:00,1.18156,1.18227,1.18087,1.18138,6108
2020-11-13 09:00:00,1.18138,1.18271,1.18069,1.18267,5478
2020-11-13 10:00:00,1.18267,1.18343,1.18208,1.18262,4851
2020-11-13 11:00:00,1.18263,1.18303,1.18149,1.18177,4788
2020-11-13 12:00:00,1.18178,1.18193,1.18117,1.18161,4140
2020-11-13 13:00:00,1.18162,1.18264,1.18082,1.18206,5578
2020-11-13 14:00:00,1.18206,1.18258,1.18133,1.18168,6179
2020-11-13 15:00:00,1.18168,1.18315,1.18146,1.182,6184
2020-11-13 16:00:00,1.182,1.18292,1.18177,1.18237,3975
2020-11-13 17:00:00,1.18237,1.18314,1.18227,1.18263,2822
2020-11-13 18:00:00,1.18263,1.18331,1.18241,1.18249,2397
2020-11-13 19:00:00,1.18249,1.18348,1.18241,1.18327,2375
2020-11-13 20:00:00,1.18326,1.18353,1.18305,1.18326,2173
2020-11-13 21:00:00,1.18324,1.18374,1.1831,1.1831,2409
2020-11-15 22:00:00,1.18411,1.18414,1.18288,1.18369,741
2020-11-15 23:00:00,1.18372,1.18488,1.1837,1.18448,3119
2020-11-16 00:00:00,1.18447,1.18452,1.18372,1.18396,3131
2020-11-16 01:00:00,1.18396,1.18488,1.18381,1.18479,3471
2020-11-16 02:00:00,1.18479,1.185,1.18451,1.18498,2589
2020-11-16 03:00:00,1.18498,1.18542,1.18493,1.18522,2484
2020-11-16 04:00:00,1.18522,1.18546,1.18508,1.18516,1202
2020-11-16 05:00:00,1.18516,1.18529,1.18469,1.18471,1956
2020-11-16 06:00:00,1.18469,1.18514,1.18462,1.18514,2223
2020-11-16 07:00:00,1.18515,1.18567,1.18442,1.18558,4004
2020-11-16 08:00:00,1.18557,1.18689,1.18534,1.18592,5682
2020-11-16 09:00:00,1.18591,1.18605,1.18403,1.18449,5714
2020-11-16 10:00:00,1.1845,1.18476,1.1835,1.18439,5904
2020-11-16 11:00:00,1.18439,1.1849,1.18256,1.18293,8039
2020-11-16 12:00:00,1.18293,1.18492,1.18251,1.18333,12409
2020-11-16 13:00:00,1.18334,1.18346,1.18141,1.18209,10609
2020-11-16 14:00:00,1.1821,1.1835,1.18187,1.18267,8120
2020-11-16 15:00:00,1.18267,1.18419,1.18205,1.1835,6437
2020-11-16 16:00:00,1.18349,1.18454,1.18346,1.18436,4273
2020-11-16 17:00:00,1.18436,1.18442,1.18386,1.18417,2076
2020-11-16 18:00:00,1.18417,1.18465,1.18366,1.18397,2328
2020-11-16 19:00:00,1.18397,1.18463,1.1838,1.18424,2152
2020-11-16 20:00:00,1.18425,1.18523,1.18422,1.18522,1773
2020-11-16 21:00:00,1.18522,1.18567,1.1849,1.18516,1769
2020-11-16 22:00:00,1.18509,1.18566,1.18509,1.18557,650
2020-11-16 23:00:00,1.18558,1.18607,1.18555,1.18592,2308
2020-11-17 00:00:00,1.18593,1.18644,1.18587,1.18642,2771
2020-11-17 01:00:00,1.18641,1.18666,1.18596,1.18598,3455
2020-11-17 02:00:00,1.18597,1.18669,1.18589,1.18623,2549
2020-11-17 03:00:00,1.18623,1.18626,1.18589,1.18601,1841
2020-11-17 04:00:00,1.18599,1.18607,1.18575,1.1859,1334
2020-11-17 05:00:00,1.18591,1.18593,1.1854,1.18561,1615
2020-11-17 06:00:00,1.18561,1.18583,1.18514,1.18556,2443
2020-11-17 07:00:00,1.18556,1.18597,1.18459,1.18462,3907
2020-11-17 08:00:00,1.1846,1.18755,1.18425,1.18739,6954
2020-11-17 09:00:00,1.1874,1.18749,1.18648,1.18679,6016
2020-11-17 10:00:00,1.18678,1.18769,1.18652,1.18747,4538
2020-11-17 11:00:00,1.18748,1.18856,1.18746,1.18775,4491
2020-11-17 12:00:00,1.18774,1.1881,1.18665,1.18806,4446
2020-11-17 13:00:00,1.18807,1.18937,1.18723,1.18858,7034
2020-11-17 14:00:00,1.18859,1.18859,1.18666,1.18714,6284
2020-11-17 15:00:00,1.18715,1.18766,1.18576,1.18759,7462
2020-11-17 16:00:00,1.18758,1.18775,1.18604,1.18611,5392
2020-11-17 17:00:00,1.18611,1.18656,1.18573,1.18629,3270
2020-11-17 18:00:00,1.1863,1.18686,1.18624,1.18675,2201
2020-11-17 19:00:00,1.18674,1.18694,1.18634,1.18641,1913
2020-11-17 20:00:00,1.18641,1.18661,1.18613,1.18653,2213
2020-11-17 21:00:00,1.18652,1.18661,1.18604,1.18612,1326
2020-11-17 22:00:00,1.18607,1.18656,1.18601,1.18632,611
2020-11-17 23:00:00,1.18633,1.1864,1.18605,1.18636,2043
2020-11-18 00:00:00,1.18637,1.18659,1.18554,1.18589,2865
2020-11-18 01:00:00,1.18589,1.18593,1.18504,1.18546,3132
2020-11-18 02:00:00,1.18546,1.186,1.18535,1.18589,2383
2020-11-18 03:00:00,1.18587,1.18621,1.18573,1.18621,1728
2020-11-18 04:00:00,1.1862,1.18697,1.18605,1.18681,2119
2020-11-18 05:00:00,1.18684,1.18771,1.18671,1.18732,3195
2020-11-18 06:00:00,1.18733,1.18784,1.18692,1.18768,3487
2020-11-18 07:00:00,1.18768,1.18861,1.18759,1.18822,4781
2020-11-18 08:00:00,1.18823,1.18908,1.18757,1.18781,6189
2020-11-18 09:00:00,1.18781,1.18892,1.1876,1.1888,4590
2020-11-18 10:00:00,1.1888,1.18881,1.18721,1.18769,4616
2020-11-18 11:00:00,1.18769,1.18787,1.18695,1.18723,5175
2020-11-18 12:00:00,1.18722,1.18724,1.18611,1.18671,6013
2020-11-18 13:00:00,1.18675,1.18696,1.18513,1.18593,6596
2020-11-18 14:00:00,1.18594,1.18729,1.18541,1.18656,5907
2020-11-18 15:00:00,1.18656,1.18767,1.18637,1.18748,6771
2020-11-18 16:00:00,1.18749,1.18766,1.18625,1.18689,4805
2020-11-18 17:00:00,1.1869,1.18719,1.18641,1.18695,3699
2020-11-18 18:00:00,1.18693,1.18701,1.18643,1.18651,2832
2020-11-18 19:00:00,1.18652,1.18678,1.18582,1.18636,3065
2020-11-18 20:00:00,1.18636,1.18671,1.18527,1.18528,2451
2020-11-18 21:00:00,1.18528,1.18562,1.18491,1.18526,1542
2020-11-18 22:00:00,1.18526,1.1858,1.18515,1.18515,577
2020-11-18 23:00:00,1.18514,1.18534,1.18448,1.18451,1363
2020-11-19 00:00:00,1.18452,1.18452,1.18318,1.1837,4829
2020-11-19 01:00:00,1.1837,1.18434,1.18334,1.18427,3580
2020-11-19 02:00:00,1.18426,1.18512,1.18426,1.18455,3032
2020-11-19 03:00:00,1.18455,1.18484,1.18407,1.18421,2197
2020-11-19 04:00:00,1.18421,1.18478,1.18411,1.18469,2227
2020-11-19 05:00:00,1.1847,1.1852,1.18426,1.18503,2299
2020-11-19 06:00:00,1.18503,1.18519,1.18453,1.18508,3231
