date,open,high,low,close,volume
2019-10-31 21:00:00,1.11511,1.11523,1.115,1.11519,623
2019-10-31 22:00:00,1.11519,1.11533,1.11506,1.11518,961
2019-10-31 23:00:00,1.11518,1.11566,1.11511,1.11561,1140
2019-11-01 00:00:00,1.11559,1.1156,1.11486,1.11549,2193
2019-11-01 01:00:00,1.11548,1.11666,1.11547,1.11653,3155
2019-11-01 02:00:00,1.11654,1.11657,1.1161,1.1165,2223
2019-11-01 03:00:00,1.11649,1.11663,1.11632,1.11641,1260
2019-11-01 04:00:00,1.11642,1.11645,1.11624,1.11641,990
2019-11-01 05:00:00,1.11641,1.11651,1.11626,1.1164,1289
2019-11-01 06:00:00,1.11641,1.11645,1.11603,1.11617,1127
2019-11-01 07:00:00,1.11617,1.11667,1.11553,1.11635,3597
2019-11-01 08:00:00,1.11636,1.11688,1.11552,1.11605,4801
2019-11-01 09:00:00,1.11606,1.11607,1.11477,1.11495,4143
2019-11-01 10:00:00,1.11496,1.115,1.11397,1.11481,3889
2019-11-01 11:00:00,1.11482,1.11578,1.11463,1.11554,4217
2019-11-01 12:00:00,1.11554,1.11574,1.11281,1.11312,9618
2019-11-01 13:00:00,1.11315,1.11535,1.11312,1.11469,6889
2019-11-01 14:00:00,1.11473,1.11687,1.11473,1.11653,9864
2019-11-01 15:00:00,1.11653,1.11718,1.11621,1.11685,6509
2019-11-01 16:00:00,1.11685,1.11709,1.11622,1.11681,4673
2019-11-01 17:00:00,1.11682,1.1169,1.11611,1.11617,3307
2019-11-01 18:00:00,1.11618,1.11663,1.11587,1.11635,2516
2019-11-01 19:00:00,1.11634,1.11698,1.1163,1.11693,2141
2019-11-01 20:00:00,1.11692,1.11693,1.11605,1.11641,1583
2019-11-03 22:00:00,1.11684,1.11696,1.11647,1.11649,659
2019-11-03 23:00:00,1.1165,1.11674,1.11639,1.11661,1055
2019-11-04 00:00:00,1.1166,1.11666,1.11596,1.11602,1001
2019-11-04 01:00:00,1.11603,1.11683,1.11603,1.11671,1259
2019-11-04 02:00:00,1.11672,1.11722,1.11659,1.11712,1487
2019-11-04 03:00:00,1.11713,1.11737,1.11692,1.11693,1452
2019-11-04 04:00:00,1.11692,1.1171,1.11691,1.11695,1180
2019-11-04 05:00:00,1.11695,1.11695,1.11652,1.11677,928
2019-11-04 06:00:00,1.11676,1.11708,1.11662,1.11682,1217
2019-11-04 07:00:00,1.11681,1.11753,1.11656,1.11731,3892
2019-11-04 08:00:00,1.11732,1.11732,1.11492,1.11621,7914
2019-11-04 09:00:00,1.11621,1.11685,1.11575,1.1165,4880
2019-11-04 10:00:00,1.1165,1.11661,1.11547,1.11633,4707
2019-11-04 11:00:00,1.11631,1.11654,1.11596,1.11647,3559
2019-11-04 12:00:00,1.11647,1.11702,1.11556,1.11597,4351
2019-11-04 13:00:00,1.11597,1.11597,1.11521,1.11559,5109
2019-11-04 14:00:00,1.11562,1.11564,1.11477,1.11477,5057
2019-11-04 15:00:00,1.11478,1.11569,1.1147,1.11547,5087
2019-11-04 16:00:00,1.11547,1.11567,1.11399,1.11441,4668
2019-11-04 17:00:00,1.11441,1.11459,1.11407,1.11412,2249
2019-11-04 18:00:00,1.11411,1.11427,1.11311,1.11346,2472
2019-11-04 19:00:00,1.11346,1.11352,1.11253,1.11273,2855
2019-11-04 20:00:00,1.11273,1.11291,1.11247,1.11281,2247
2019-11-04 21:00:00,1.11279,1.11306,1.11269,1.11272,1181
2019-11-04 22:00:00,1.11269,1.11288,1.11218,1.1122,3046
2019-11-04 23:00:00,1.1122,1.11282,1.1122,1.11279,2501
2019-11-05 00:00:00,1.11279,1.11312,1.11272,1.11298,1574
2019-11-05 01:00:00,1.11299,1.11303,1.11252,1.11254,1904
2019-11-05 02:00:00,1.11257,1.11278,1.11219,1.11226,1717
2019-11-05 03:00:00,1.11227,1.1125,1.11126,1.11234,2449
2019-11-05 04:00:00,1.11232,1.11259,1.11209,1.11238,1692
2019-11-05 05:00:00,1.11239,1.11282,1.11236,1.11278,1410
2019-11-05 06:00:00,1.11278,1.11287,1.11251,1.11275,1647
2019-11-05 07:00:00,1.11276,1.11385,1.11276,1.11347,5073
2019-11-05 08:00:00,1.11348,1.11401,1.11301,1.11333,6209
2019-11-05 09:00:00,1.11333,1.11343,1.11242,1.11291,5283
2019-11-05 10:00:00,1.11292,1.11313,1.11206,1.11215,4776
2019-11-05 11:00:00,1.11215,1.11249,1.11141,1.11171,5844
2019-11-05 12:00:00,1.11172,1.11173,1.1105,1.1109,6238
2019-11-05 13:00:00,1.11091,1.11112,1.10953,1.10992,6337
2019-11-05 14:00:00,1.10992,1.10997,1.10859,1.10886,6470
2019-11-05 15:00:00,1.10888,1.10888,1.10662,1.10721,11170
2019-11-05 16:00:00,1.10722,1.10757,1.10638,1.10696,5693
2019-11-05 17:00:00,1.10697,1.10733,1.10666,1.10677,3622
2019-11-05 18:00:00,1.10678,1.10754,1.10646,1.1068,3529
2019-11-05 19:00:00,1.1068,1.10701,1.10635,1.10646,2622
2019-11-05 20:00:00,1.10643,1.10742,1.10641,1.10713,2647
2019-11-05 21:00:00,1.10713,1.10744,1.10713,1.10742,1554
2019-11-05 22:00:00,1.10742,1.10752,1.10724,1.10749,933
2019-11-05 23:00:00,1.10747,1.10754,1.1073,1.10738,986
2019-11-06 00:00:00,1.10739,1.1074,1.10666,1.10679,2010
2019-11-06 01:00:00,1.10678,1.10757,1.10676,1.10752,2305
2019-11-06 02:00:00,1.10752,1.10775,1.10739,1.10774,3333
2019-11-06 03:00:00,1.10772,1.10799,1.1076,1.10761,1510
2019-11-06 04:00:00,1.1076,1.10763,1.10701,1.10706,1270
2019-11-06 05:00:00,1.10706,1.10758,1.10697,1.10758,1540
2019-11-06 06:00:00,1.10759,1.10784,1.10738,1.10756,1900
2019-11-06 07:00:00,1.10756,1.10804,1.10721,1.10793,4289
2019-11-06 08:00:00,1.10793,1.10902,1.10759,1.10879,5639
2019-11-06 09:00:00,1.10882,1.10928,1.10861,1.10913,5018
2019-11-06 10:00:00,1.10914,1.10922,1.10872,1.10895,3833
2019-11-06 11:00:00,1.10895,1.10897,1.10811,1.10819,3433
2019-11-06 12:00:00,1.1082,1.10907,1.10771,1.10897,4120
2019-11-06 13:00:00,1.10896,1.10919,1.1087,1.10879,4454
2019-11-06 14:00:00,1.10879,1.10885,1.10786,1.10822,4967
2019-11-06 15:00:00,1.10823,1.10858,1.10729,1.10738,5227
2019-11-06 16:00:00,1.10738,1.10793,1.10671,1.10752,5832
2019-11-06 17:00:00,1.10753,1.10773,1.10651,1.1066,4041
2019-11-06 18:00:00,1.1066,1.10707,1.10656,1.10676,2994
2019-11-06 19:00:00,1.10675,1.10711,1.10651,1.10675,2679
2019-11-06 20:00:00,1.10674,1.10733,1.10667,1.10692,2261
2019-11-06 21:00:00,1.10691,1.10696,1.10657,1.10658,1086
2019-11-06 22:00:00,1.10658,1.10719,1.10652,1.10675,1228
2019-11-06 23:00:00,1.10672,1.10705,1.10672,1.107,921
2019-11-07 00:00:00,1.10699,1.10707,1.10657,1.10678,1692
2019-11-07 01:00:00,1.10678,1.10699,1.10633,1.10645,2094
2019-11-07 02:00:00,1.10645,1.10655,1.10567,1.10613,2266
2019-11-07 03:00:00,1.10612,1.10612,1.10548,1.10587,2485
2019-11-07 04:00:00,1.10586,1.10608,1.10578,1.10588,993
2019-11-07 05:00:00,1.10588,1.10613,1.10586,1.10606,1336
2019-11-07 06:00:00,1.10606,1.10627,1.1058,1.10596,1647
2019-11-07 07:00:00,1.10597,1.10808,1.10585,1.1076,8323
2019-11-07 08:00:00,1.10761,1.10837,1.10701,1.10831,6498
2019-11-07 09:00:00,1.10832,1.10835,1.10746,1.10778,5737
2019-11-07 10:00:00,1.10779,1.10914,1.1077,1.10887,6951
2019-11-07 11:00:00,1.10885,1.1091,1.10793,1.10794,5938
2019-11-07 12:00:00,1.10793,1.10833,1.10683,1.10765,7774
2019-11-07 13:00:00,1.10764,1.10824,1.10653,1.10671,5772
2019-11-07 14:00:00,1.10671,1.10694,1.10615,1.10635,6494
2019-11-07 15:00:00,1.10635,1.10638,1.10363,1.10466,8494
2019-11-07 16:00:00,1.10465,1.10496,1.10404,1.10447,6453
2019-11-07 17:00:00,1.10446,1.10484,1.1036,1.10407,5350
2019-11-07 18:00:00,1.10407,1.10491,1.10384,1.10455,3529
2019-11-07 19:00:00,1.10456,1.10537,1.10451,1.1047,3975
2019-11-07 20:00:00,1.10469,1.10512,1.10435,1.10459,3362
2019-11-07 21:00:00,1.1046,1.10519,1.10458,1.10497,1087
2019-11-07 22:00:00,1.10492,1.10505,1.10488,1.1049,950
2019-11-07 23:00:00,1.1049,1.10528,1.10468,1.10523,1261
2019-11-08 00:00:00,1.10524,1.10526,1.10473,1.10473,2322
2019-11-08 01:00:00,1.10472,1.10533,1.10457,1.10516,2176
2019-11-08 02:00:00,1.10516,1.10544,1.10502,1.10536,1779
2019-11-08 03:00:00,1.10534,1.10534,1.10515,1.10522,1095
2019-11-08 04:00:00,1.10521,1.10523,1.10468,1.10475,969
2019-11-08 05:00:00,1.10477,1.10526,1.10471,1.10523,1328
2019-11-08 06:00:00,1.10523,1.10534,1.10484,1.10518,1605
2019-11-08 07:00:00,1.10519,1.10534,1.1045,1.10482,4866
2019-11-08 08:00:00,1.10483,1.10554,1.1044,1.105,5272
2019-11-08 09:00:00,1.10501,1.10515,1.10379,1.10384,4528
2019-11-08 10:00:00,1.10383,1.1048,1.10339,1.10348,4588
2019-11-08 11:00:00,1.10348,1.10349,1.1026,1.10289,4390
2019-11-08 12:00:00,1.10289,1.10339,1.10279,1.10317,5580
2019-11-08 13:00:00,1.10317,1.10376,1.10303,1.10304,4976
2019-11-08 14:00:00,1.10305,1.10327,1.10241,1.10274,5939
2019-11-08 15:00:00,1.10275,1.10288,1.10196,1.10216,7592
2019-11-08 16:00:00,1.10219,1.10228,1.1017,1.10187,4016
2019-11-08 17:00:00,1.10188,1.10213,1.10167,1.10199,2426
2019-11-08 18:00:00,1.102,1.10235,1.10183,1.10203,1384
2019-11-08 19:00:00,1.10203,1.10244,1.10203,1.10236,1549
2019-11-08 20:00:00,1.10236,1.10237,1.10201,1.10214,1493
2019-11-08 21:00:00,1.10214,1.10226,1.10176,1.10176,1127
2019-11-10 22:00:00,1.1023,1.10231,1.10191,1.10202,750
2019-11-10 23:00:00,1.10201,1.10227,1.102,1.10218,720
2019-11-11 00:00:00,1.10217,1.10237,1.10163,1.10178,1377
2019-11-11 01:00:00,1.10179,1.10216,1.10176,1.10181,1548
2019-11-11 02:00:00,1.10182,1.10233,1.1017,1.1023,1428
2019-11-11 03:00:00,1.10229,1.10239,1.10214,1.10227,972
2019-11-11 04:00:00,1.10228,1.10244,1.10216,1.10237,1057
2019-11-11 05:00:00,1.10238,1.10253,1.10235,1.10253,950
2019-11-11 06:00:00,1.10253,1.10258,1.10216,1.10252,1758
2019-11-11 07:00:00,1.10252,1.10298,1.10244,1.10298,3248
2019-11-11 08:00:00,1.10298,1.10306,1.10208,1.10289,3918
2019-11-11 09:00:00,1.1029,1.10333,1.10254,1.10295,4195
2019-11-11 10:00:00,1.10296,1.10355,1.10283,1.10337,3159
2019-11-11 11:00:00,1.10336,1.10346,1.10256,1.10263,3500
2019-11-11 12:00:00,1.10264,1.10401,1.10257,1.10383,5045
2019-11-11 13:00:00,1.10382,1.1043,1.10368,1.10383,3098
2019-11-11 14:00:00,1.10383,1.10394,1.10319,1.10361,3833
2019-11-11 15:00:00,1.10363,1.10364,1.10309,1.10347,4507
2019-11-11 16:00:00,1.10347,1.10414,1.10333,1.10367,3579
2019-11-11 17:00:00,1.10368,1.10388,1.10338,1.10387,1728
2019-11-11 18:00:00,1.10388,1.10392,1.10363,1.10368,1465
2019-11-11 19:00:00,1.1037,1.10392,1.10334,1.10335,1563
2019-11-11 20:00:00,1.10337,1.10351,1.10319,1.10324,1129
2019-11-11 21:00:00,1.10324,1.10337,1.10312,1.10323,674
2019-11-11 22:00:00,1.10323,1.1033,1.10311,1.10312,839
2019-11-11 23:00:00,1.10313,1.10354,1.10313,1.10347,966
2019-11-12 00:00:00,1.10347,1.10378,1.10327,1.10343,1182
2019-11-12 01:00:00,1.10343,1.10353,1.1028,1.10282,1572
2019-11-12 02:00:00,1.10282,1.103,1.10263,1.10284,1459
2019-11-12 03:00:00,1.10284,1.10338,1.10276,1.1032,1332
2019-11-12 04:00:00,1.10321,1.10348,1.1032,1.10341,1050
2019-11-12 05:00:00,1.10342,1.10361,1.10324,1.10348,1287
2019-11-12 06:00:00,1.10348,1.10385,1.10333,1.10339,1950
2019-11-12 07:00:00,1.1034,1.10354,1.1027,1.1028,3828
2019-11-12 08:00:00,1.10281,1.10294,1.10188,1.10243,5261
2019-11-12 09:00:00,1.10243,1.10358,1.10237,1.10325,4593
2019-11-12 10:00:00,1.10325,1.10367,1.10205,1.10235,4329
2019-11-12 11:00:00,1.10235,1.10239,1.10127,1.10176,4174
2019-11-12 12:00:00,1.10177,1.10202,1.1011,1.10196,3755
2019-11-12 13:00:00,1.10196,1.10221,1.10126,1.10202,4267
2019-11-12 14:00:00,1.10203,1.10227,1.1014,1.10146,5417
2019-11-12 15:00:00,1.10145,1.1018,1.10025,1.10122,6069
2019-11-12 16:00:00,1.10123,1.10192,1.1009,1.10162,4893
2019-11-12 17:00:00,1.10162,1.10197,1.10064,1.10106,4647
2019-11-12 18:00:00,1.10107,1.10148,1.10059,1.10065,3346
2019-11-12 19:00:00,1.10065,1.10126,1.10051,1.10116,2757
2019-11-12 20:00:00,1.10116,1.10116,1.10076,1.10106,1866
2019-11-12 21:00:00,1.10106,1.10106,1.10069,1.10088,958
2019-11-12 22:00:00,1.10089,1.10139,1.10068,1.1011,1884
2019-11-12 23:00:00,1.10111,1.10134,1.10107,1.1012,983
2019-11-13 00:00:00,1.1012,1.1013,1.10085,1.10091,1732
2019-11-13 01:00:00,1.1009,1.10141,1.10087,1.10105,3534
2019-11-13 02:00:00,1.10104,1.10155,1.10081,1.10153,2331
2019-11-13 03:00:00,1.10151,1.10153,1.10118,1.10123,1551
2019-11-13 04:00:00,1.10123,1.10148,1.10122,1.10146,1044
2019-11-13 05:00:00,1.10145,1.10161,1.10128,1.1015,1260
2019-11-13 06:00:00,1.1015,1.10168,1.10116,1.10133,1730
2019-11-13 07:00:00,1.10133,1.10135,1.10066,1.10066,3348
2019-11-13 08:00:00,1.10066,1.10092,1.0999,1.10088,5067
2019-11-13 09:00:00,1.1009,1.10184,1.10084,1.10151,6067
2019-11-13 10:00:00,1.10152,1.10203,1.10114,1.10129,4946
2019-11-13 11:00:00,1.1013,1.10139,1.10065,1.1009,4046
2019-11-13 12:00:00,1.1009,1.10117,1.09997,1.10076,4509
2019-11-13 13:00:00,1.10078,1.10097,1.10019,1.10075,5277
2019-11-13 14:00:00,1.10075,1.10156,1.1001,1.10123,6125
2019-11-13 15:00:00,1.10123,1.10154,1.10029,1.10101,5517
2019-11-13 16:00:00,1.10101,1.10114,1.09999,1.10031,3964
2019-11-13 17:00:00,1.10032,1.10036,1.09953,1.09989,2952
2019-11-13 18:00:00,1.0999,1.1006,1.0998,1.10042,2606
2019-11-13 19:00:00,1.10043,1.10091,1.10008,1.10015,3198
2019-11-13 20:00:00,1.10015,1.10084,1.09998,1.1008,1849
2019-11-13 21:00:00,1.1008,1.10084,1.1002,1.10053,1150
2019-11-13 22:00:00,1.10052,1.10089,1.10037,1.1008,1199
2019-11-13 23:00:00,1.10078,1.101,1.10075,1.10096,1131
2019-11-14 00:00:00,1.10096,1.10109,1.10055,1.10065,1841
2019-11-14 01:00:00,1.10062,1.10092,1.10036,1.10042,2232
2019-11-14 02:00:00,1.1004,1.1004,1.09997,1.10021,2016
2019-11-14 03:00:00,1.10021,1.10057,1.10011,1.10034,1307
2019-11-14 04:00:00,1.10034,1.10048,1.1,1.10006,1539
2019-11-14 05:00:00,1.10005,1.10007,1.0995,1.09984,1637
2019-11-14 06:00:00,1.09982,1.0999,1.0994,1.09947,1677
2019-11-14 07:00:00,1.09947,1.10108,1.09944,1.10106,5536
2019-11-14 08:00:00,1.10106,1.10157,1.10071,1.10084,5369
2019-11-14 09:00:00,1.10084,1.10092,1.09975,1.1001,5579
2019-11-14 10:00:00,1.1001,1.10041,1.09961,1.09977,4232
2019-11-14 11:00:00,1.09978,1.10002,1.0989,1.09904,4153
2019-11-14 12:00:00,1.09905,1.09988,1.09898,1.09961,3679
2019-11-14 13:00:00,1.0996,1.09997,1.09935,1.09984,4135
2019-11-14 14:00:00,1.09985,1.10053,1.0998,1.10011,4503
2019-11-14 15:00:00,1.1001,1.1002,1.09926,1.10012,5841
2019-11-14 16:00:00,1.10012,1.10181,1.09999,1.10152,6381
2019-11-14 17:00:00,1.10151,1.10206,1.10134,1.10178,3016
2019-11-14 18:00:00,1.10177,1.10274,1.10155,1.10265,2843
2019-11-14 19:00:00,1.10266,1.10271,1.10214,1.10215,2454
2019-11-14 20:00:00,1.10215,1.10228,1.10179,1.10208,2102
2019-11-14 21:00:00,1.10207,1.10221,1.10177,1.10204,904
2019-11-14 22:00:00,1.10202,1.10235,1.10199,1.10218,881
2019-11-14 23:00:00,1.10216,1.10227,1.10184,1.10197,1399
2019-11-15 00:00:00,1.10198,1.10257,1.10196,1.10252,2474
2019-11-15 01:00:00,1.10252,1.10269,1.10229,1.1025,2227
2019-11-15 02:00:00,1.1025,1.10297,1.10235,1.10295,1779
2019-11-15 03:00:00,1.10295,1.10296,1.10247,1.10261,1383
2019-11-15 04:00:00,1.1026,1.10263,1.10244,1.1026,962
2019-11-15 05:00:00,1.10259,1.1026,1.10214,1.10217,1052
2019-11-15 06:00:00,1.10219,1.10241,1.10204,1.10225,2401
2019-11-15 07:00:00,1.10225,1.1024,1.1016,1.10176,3029
2019-11-15 08:00:00,1.10176,1.10253,1.1015,1.10226,4256
2019-11-15 09:00:00,1.10227,1.10233,1.10145,1.10189,4282
2019-11-15 10:00:00,1.10189,1.1029,1.10185,1.10264,3905
2019-11-15 11:00:00,1.10263,1.10342,1.10255,1.1032,3591
2019-11-15 12:00:00,1.1032,1.10356,1.10273,1.10338,4015
2019-11-15 13:00:00,1.10339,1.10431,1.10317,1.1042,4788
2019-11-15 14:00:00,1.10419,1.10483,1.10375,1.10474,6641
2019-11-15 15:00:00,1.10474,1.10548,1.10465,1.10507,5435
2019-11-15 16:00:00,1.10507,1.10531,1.10432,1.10458,4218
2019-11-15 17:00:00,1.10457,1.10547,1.10439,1.10538,3311
2019-11-15 18:00:00,1.10538,1.10569,1.10507,1.10552,2090
2019-11-15 19:00:00,1.10553,1.1056,1.10524,1.10531,1839
2019-11-15 20:00:00,1.1053,1.10549,1.10522,1.10547,1996
2019-11-15 21:00:00,1.10546,1.10549,1.10494,1.10494,1292
2019-11-17 22:00:00,1.10489,1.10527,1.10487,1.10517,572
2019-11-17 23:00:00,1.10518,1.10545,1.10512,1.10539,2437
2019-11-18 00:00:00,1.1054,1.10568,1.10533,1.10555,1335
2019-11-18 01:00:00,1.10554,1.10588,1.10554,1.10575,1411
2019-11-18 02:00:00,1.10575,1.10623,1.10575,1.10615,1589
2019-11-18 03:00:00,1.10615,1.10641,1.10596,1.10637,1542
2019-11-18 04:00:00,1.10639,1.10645,1.10605,1.1061,1275
2019-11-18 05:00:00,1.1061,1.10627,1.10594,1.10612,1472
2019-11-18 06:00:00,1.10611,1.10642,1.10583,1.10615,1744
2019-11-18 07:00:00,1.10615,1.10677,1.10561,1.10565,5537
2019-11-18 08:00:00,1.10564,1.10661,1.10546,1.10598,5564
2019-11-18 09:00:00,1.10597,1.10676,1.10576,1.10617,4224
2019-11-18 10:00:00,1.10618,1.1067,1.1057,1.10581,4066
2019-11-18 11:00:00,1.1058,1.10647,1.10568,1.10609,3265
2019-11-18 12:00:00,1.10608,1.10617,1.1057,1.10576,3582
2019-11-18 13:00:00,1.10575,1.10638,1.10539,1.10564,5761
2019-11-18 14:00:00,1.10563,1.10698,1.10553,1.10671,5616
2019-11-18 15:00:00,1.10671,1.10816,1.10645,1.10807,5405
2019-11-18 16:00:00,1.10806,1.10899,1.10788,1.10792,4814
2019-11-18 17:00:00,1.10792,1.1082,1.10779,1.10816,2716
2019-11-18 18:00:00,1.10815,1.10831,1.10775,1.10791,2507
2019-11-18 19:00:00,1.10791,1.10794,1.1074,1.10753,1664
2019-11-18 20:00:00,1.10752,1.1077,1.10739,1.10748,1690
2019-11-18 21:00:00,1.10746,1.10747,1.10712,1.10718,937
2019-11-18 22:00:00,1.10711,1.10735,1.10699,1.10715,1275
2019-11-18 23:00:00,1.10713,1.10732,1.10711,1.10722,738
2019-11-19 00:00:00,1.10721,1.10741,1.10686,1.1069,1323
2019-11-19 01:00:00,1.10687,1.10706,1.10626,1.10696,2382
2019-11-19 02:00:00,1.10695,1.10733,1.10691,1.10722,1596
2019-11-19 03:00:00,1.10722,1.10752,1.1071,1.10744,1421
2019-11-19 04:00:00,1.10744,1.10754,1.10741,1.1075,1006
2019-11-19 05:00:00,1.1075,1.10784,1.10733,1.10752,1133
2019-11-19 06:00:00,1.10753,1.10812,1.10752,1.10786,2385
